Start Date = 23/10/1994 12:00:00 PM, length = 240, No. of Hits = 8, Error/Hit = 0, No. of Octave notes = 15
Start Date = 27/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 28/07/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 6
Start Date = 29/07/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 0, No. of Octave notes = 6
Start Date = 30/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 31/07/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 6
Start Date = 1/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 2/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 3/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 4/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 5/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 6/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 2, No. of Octave notes = 6
Start Date = 7/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1.75, No. of Octave notes = 6
Start Date = 8/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 6
Start Date = 9/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 6
Start Date = 10/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 6
Start Date = 11/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 6
Start Date = 12/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.666666666666667, No. of Octave notes = 6
Start Date = 13/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.333333333333333, No. of Octave notes = 6
Start Date = 14/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 6
Start Date = 15/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.25, No. of Octave notes = 6
Start Date = 16/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.5, No. of Octave notes = 6
Start Date = 17/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0.75, No. of Octave notes = 6
Start Date = 18/08/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1, No. of Octave notes = 6
Start Date = 19/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 6
Start Date = 20/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 6
Start Date = 21/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.33333333333333, No. of Octave notes = 6
Start Date = 22/08/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.66666666666667, No. of Octave notes = 6
Start Date = 23/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 24/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 25/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 26/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 27/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 28/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 29/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 30/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 31/08/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 1/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 2/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 3/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 4/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 5/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 6/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 7/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 8/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 9/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 10/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 11/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 12/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 5
Start Date = 13/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 5
Start Date = 14/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 0, No. of Octave notes = 5
Start Date = 15/09/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.6, No. of Octave notes = 5
Start Date = 16/09/1996 12:00:00 PM, length = 240, No. of Hits = 5, Error/Hit = 1.4, No. of Octave notes = 5
Start Date = 17/09/1996 12:00:00 PM, length = 240, No. of Hits = 4, Error/Hit = 1.5, No. of Octave notes = 5
Start Date = 18/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 5
Start Date = 19/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 5
Start Date = 20/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 5
Start Date = 21/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.666666666666667, No. of Octave notes = 5
Start Date = 22/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.333333333333333, No. of Octave notes = 5
Start Date = 23/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 5
Start Date = 24/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0.5, No. of Octave notes = 5
Start Date = 25/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 1, No. of Octave notes = 5
Start Date = 26/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 5
Start Date = 27/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 5
Start Date = 28/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 5
Start Date = 29/09/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 5
Start Date = 30/09/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3.5, No. of Octave notes = 5
Start Date = 1/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.66666666666667, No. of Octave notes = 5
Start Date = 2/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 3/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 4/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 5/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 6/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 7/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 8/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 9/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 10/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 4
Start Date = 11/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 4
Start Date = 12/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 4
Start Date = 13/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 14/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 15/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 16/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 17/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 4
Start Date = 18/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 19/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 20/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 21/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 22/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 23/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 24/10/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 4
Start Date = 25/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 4, No. of Octave notes = 4
Start Date = 26/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.33333333333333, No. of Octave notes = 4
Start Date = 27/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3, No. of Octave notes = 4
Start Date = 28/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 2.5, No. of Octave notes = 4
Start Date = 29/10/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 2, No. of Octave notes = 4
Start Date = 30/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 4
Start Date = 31/10/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.666666666666667, No. of Octave notes = 4
Start Date = 1/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.333333333333333, No. of Octave notes = 4
Start Date = 2/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0, No. of Octave notes = 4
Start Date = 3/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.333333333333333, No. of Octave notes = 4
Start Date = 4/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 0.666666666666667, No. of Octave notes = 4
Start Date = 5/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1, No. of Octave notes = 4
Start Date = 6/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.33333333333333, No. of Octave notes = 4
Start Date = 7/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 1.66666666666667, No. of Octave notes = 4
Start Date = 8/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2, No. of Octave notes = 4
Start Date = 9/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.33333333333333, No. of Octave notes = 4
Start Date = 10/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.66666666666667, No. of Octave notes = 4
Start Date = 11/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 3
Start Date = 12/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 3
Start Date = 13/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 3
Start Date = 14/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 4, No. of Octave notes = 3
Start Date = 15/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3.5, No. of Octave notes = 3
Start Date = 16/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 6, No. of Octave notes = 3
Start Date = 17/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 5, No. of Octave notes = 3
Start Date = 18/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 4, No. of Octave notes = 3
Start Date = 19/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 3, No. of Octave notes = 3
Start Date = 20/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 3
Start Date = 21/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 3
Start Date = 22/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 3
Start Date = 23/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 3
Start Date = 24/11/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 3
Start Date = 25/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 1.5, No. of Octave notes = 3
Start Date = 26/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 2, No. of Octave notes = 3
Start Date = 27/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 2.5, No. of Octave notes = 3
Start Date = 28/11/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3, No. of Octave notes = 3
Start Date = 29/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.33333333333333, No. of Octave notes = 3
Start Date = 30/11/1996 12:00:00 PM, length = 240, No. of Hits = 3, Error/Hit = 2.66666666666667, No. of Octave notes = 3
Start Date = 1/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 2/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 3/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 4/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 5/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 6/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 7/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 8/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 9/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 10/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 11/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 0, No. of Octave notes = 2
Start Date = 12/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 2
Start Date = 13/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 2
Start Date = 14/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 4, No. of Octave notes = 2
Start Date = 15/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3.5, No. of Octave notes = 2
Start Date = 16/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 6, No. of Octave notes = 2
Start Date = 17/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 5, No. of Octave notes = 2
Start Date = 18/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 4, No. of Octave notes = 2
Start Date = 19/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 3, No. of Octave notes = 2
Start Date = 20/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 2
Start Date = 21/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 2
Start Date = 22/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 2
Start Date = 23/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 2
Start Date = 24/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 2
Start Date = 25/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 3, No. of Octave notes = 2
Start Date = 26/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 4, No. of Octave notes = 2
Start Date = 27/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 5, No. of Octave notes = 2
Start Date = 28/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 6, No. of Octave notes = 2
Start Date = 29/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3.5, No. of Octave notes = 2
Start Date = 30/12/1996 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 4, No. of Octave notes = 2
Start Date = 31/12/1996 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 1/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 2/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 3/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 4/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 5/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 6/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 7/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 8/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 9/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 10/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 11/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 12/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 13/01/1997 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 4, No. of Octave notes = 1
Start Date = 14/01/1997 12:00:00 PM, length = 240, No. of Hits = 2, Error/Hit = 3.5, No. of Octave notes = 1
Start Date = 15/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 6, No. of Octave notes = 1
Start Date = 16/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 5, No. of Octave notes = 1
Start Date = 17/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 4, No. of Octave notes = 1
Start Date = 18/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 3, No. of Octave notes = 1
Start Date = 19/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 1
Start Date = 20/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 1
Start Date = 21/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 0, No. of Octave notes = 1
Start Date = 22/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 1, No. of Octave notes = 1
Start Date = 23/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 2, No. of Octave notes = 1
Start Date = 24/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 3, No. of Octave notes = 1
Start Date = 25/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 4, No. of Octave notes = 1
Start Date = 26/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 5, No. of Octave notes = 1
Start Date = 27/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 6, No. of Octave notes = 1
Start Date = 28/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 7, No. of Octave notes = 1
Start Date = 29/01/1997 12:00:00 PM, length = 240, No. of Hits = 1, Error/Hit = 8, No. of Octave notes = 1
Max Hits = 16, on Start Date 10/09/1995 12:00:00 PM, length = 240

Detail for start date with most hits:
date: 20/06/1995 12:00:00 PM has no matching octave
date: 4/07/1995 12:00:00 PM has no matching octave
date: 22/07/1995 12:00:00 PM has no matching octave
date: 15/08/1995 12:00:00 PM has no matching octave
date: 18/09/1995 12:00:00 PM, octave date = 10/09/1995 12:00:00 PM
date: 26/09/1995 12:00:00 PM has no matching octave
date: 7/10/1995 12:00:00 PM, octave date = 10/10/1995 12:00:00 PM
date: 10/10/1995 12:00:00 PM, octave date = 10/10/1995 12:00:00 PM
date: 15/10/1995 12:00:00 PM, octave date = 10/10/1995 12:00:00 PM
date: 22/10/1995 12:00:00 PM has no matching octave
date: 2/11/1995 12:00:00 PM, octave date = 9/11/1995 12:00:00 PM
date: 14/11/1995 12:00:00 PM, octave date = 9/11/1995 12:00:00 PM
date: 25/11/1995 12:00:00 PM, octave date = 29/11/1995 12:00:00 PM
date: 6/12/1995 12:00:00 PM, octave date = 29/11/1995 12:00:00 PM
date: 12/12/1995 12:00:00 PM has no matching octave
date: 29/12/1995 12:00:00 PM has no matching octave
date: 9/01/1996 12:00:00 PM, octave date = 8/01/1996 12:00:00 PM
date: 1/02/1996 12:00:00 PM has no matching octave
date: 25/02/1996 12:00:00 PM, octave date = 17/02/1996 12:00:00 PM
date: 23/03/1996 12:00:00 PM has no matching octave
date: 7/04/1996 12:00:00 PM, octave date = 7/04/1996 12:00:00 PM
date: 13/05/1996 12:00:00 PM, octave date = 7/05/1996 12:00:00 PM
date: 27/05/1996 12:00:00 PM has no matching octave
date: 16/06/1996 12:00:00 PM has no matching octave
date: 30/06/1996 12:00:00 PM, octave date = 6/07/1996 12:00:00 PM
date: 8/07/1996 12:00:00 PM, octave date = 6/07/1996 12:00:00 PM
date: 23/08/1996 12:00:00 PM has no matching octave
date: 21/09/1996 12:00:00 PM has no matching octave
date: 9/10/1996 12:00:00 PM, octave date = 14/10/1996 12:00:00 PM
date: 3/12/1996 12:00:00 PM has no matching octave
date: 6/01/1997 12:00:00 PM, octave date = 2/01/1997 12:00:00 PM
date: 21/01/1997 12:00:00 PM has no matching octave

Date listing:
date: 20/06/1995 12:00:00 PM
date: 4/07/1995 12:00:00 PM
date: 22/07/1995 12:00:00 PM
date: 15/08/1995 12:00:00 PM
date: 18/09/1995 12:00:00 PM
date: 26/09/1995 12:00:00 PM
date: 7/10/1995 12:00:00 PM
date: 10/10/1995 12:00:00 PM
date: 15/10/1995 12:00:00 PM
date: 22/10/1995 12:00:00 PM
date: 2/11/1995 12:00:00 PM
date: 14/11/1995 12:00:00 PM
date: 25/11/1995 12:00:00 PM
date: 6/12/1995 12:00:00 PM
date: 12/12/1995 12:00:00 PM
date: 29/12/1995 12:00:00 PM
date: 9/01/1996 12:00:00 PM
date: 1/02/1996 12:00:00 PM
date: 25/02/1996 12:00:00 PM
date: 23/03/1996 12:00:00 PM
date: 7/04/1996 12:00:00 PM
date: 13/05/1996 12:00:00 PM
date: 27/05/1996 12:00:00 PM
date: 16/06/1996 12:00:00 PM
date: 30/06/1996 12:00:00 PM
date: 8/07/1996 12:00:00 PM
date: 23/08/1996 12:00:00 PM
date: 21/09/1996 12:00:00 PM
date: 9/10/1996 12:00:00 PM
date: 3/12/1996 12:00:00 PM
date: 6/01/1997 12:00:00 PM
date: 21/01/1997 12:00:00 PM

Octave listing:
octave date: 10/09/1995 12:00:00 PM
octave date: 10/10/1995 12:00:00 PM
octave date: 9/11/1995 12:00:00 PM
octave date: 29/11/1995 12:00:00 PM
octave date: 8/01/1996 12:00:00 PM
octave date: 17/02/1996 12:00:00 PM
octave date: 7/04/1996 12:00:00 PM
octave date: 7/05/1996 12:00:00 PM
octave date: 6/07/1996 12:00:00 PM
octave date: 4/09/1996 12:00:00 PM
octave date: 14/10/1996 12:00:00 PM
octave date: 2/01/1997 12:00:00 PM
